0,1,2,3,4,5,6,7,8,9,cluster
0.04062140959270326,0.15500494948014185,-0.30575991197064123,0.02336946421733274,-0.26813641731246346,0,1,1,2,1,2
0.41026932296633406,0.4744425457390421,0.007533582601911615,0.21514274248098023,0.15417734069696523,2,0,0,1,2,2
0.04359166253552346,0.2913015051598695,-0.27017535276689986,-0.14989935616879269,-0.15085786428996592,0,1,1,2,0,2
0.00013076718354877725,0.04484780482144793,-0.2988653794695996,-0.07058273356286818,-0.14273930119289577,0,1,2,2,1,2
-0.09449396774083871,0.23425091955057598,-0.0479903966663682,0.5321429062453591,-0.3002451147677663,1,2,2,1,1,0
-0.07771249061382982,0.36517403819974037,-0.11835645010675504,0.4660202668223813,-0.4192777570025225,1,1,2,0,0,0
-0.14838696341965102,0.0173574632310127,-0.29234637657233786,0.17686458970346783,-0.24763353304693414,1,1,1,1,0,0
0.3182821587750819,0.30835583466821653,-0.08831761995067813,0.2093426566232257,0.4003952448711511,2,0,1,2,2,2
0.23687668944218396,0.4193173357811051,-0.13974546262438314,0.21344274433662958,0.36827306268561727,2,1,1,1,2,1
0.23033245414038633,0.3470006500660121,0.02548274820403601,0.1355584469520036,0.2803963165772772,2,1,1,1,2,1
-0.1453571829467053,0.2983524642184082,-0.4052114801845986,-0.012984376878597742,-0.3299054909086109,0,0,2,1,1,2
-0.052817616145200835,0.10091343081760656,-0.30631752626790315,0.23522067841052932,-0.3747251898552361,2,2,2,1,1,0
-0.09209004265287324,0.2618460881242395,-0.05963851422492247,0.30277056956120557,-0.3480167437381376,1,2,2,1,0,0
-0.01927057213276439,0.3032972807304085,-0.2537571278513166,0.07575299742291369,-0.4194624822156158,1,2,2,1,0,0
0.14030114445269493,0.028864550439134773,-0.4822918794612601,-0.2459410772788384,-0.3100571775972678,1,1,1,2,1,-1
-0.16405448772248524,0.19317595623915634,-0.3502185855487848,-0.297411619800954,-0.3343830519565083,0,1,1,2,1,2
0.04321006386365868,0.1451362166819657,-0.2363726959245351,0.19222725913434208,-0.47750226721900024,2,2,2,1,0,0
0.2111359787515715,0.340017549861884,-0.28924509963733047,0.1862525004549313,0.32097524216466156,2,1,0,2,2,2
-0.03081113892959654,0.09637371807286436,-0.3191439290840055,-0.11830026218080653,-0.2527901967181131,0,1,2,1,1,2
0.04183211173292069,0.348419415017586,-0.43952145238671037,-0.30557321541296945,-0.2182544735009579,0,1,2,1,1,2
0.09972433584568213,0.4865291837793735,-0.19313102190872702,0.17563666242720274,0.34544520428720316,2,0,0,1,2,2
-0.08493508692033516,0.17029779493381253,-0.35004103433608386,-0.2259511313953099,-0.29059820818340176,0,1,1,1,1,-1
0.29041623503224145,0.2812518111648071,-0.23686200332425822,0.13776173458926627,0.2504884794616983,2,1,0,1,2,1
0.24007113387639015,0.3853444003087995,-0.10221402352222474,0.4383924564299232,0.15661322494023203,2,0,1,1,2,2
0.02086314970305514,0.21409633620498408,-0.3718736182249638,0.5465523343456129,-0.1687693209821621,1,1,1,1,0,0
-0.19345493830389277,0.15891905318543295,-0.2371160896708809,0.2631904393585534,-0.32856877584868266,1,2,2,0,1,0
0.14032348544285245,0.30834648730821834,-0.08537502421671324,0.37945199977583466,0.2103650255863817,1,1,0,2,2,2
-0.23821663503114088,0.18169234263060646,-0.47922943899892473,-0.1870427768445046,-0.308045690782992,0,1,1,1,1,-1
-0.12552331608451547,-0.054510550754616555,-0.4024564071996279,-0.14663454305300172,-0.2533395887424237,1,1,1,2,1,-1
-0.09460344713647494,0.05203749687612633,-0.31722447318606345,0.2448165322395285,-0.3196496415510517,1,1,2,0,0,0
0.05361460042096218,0.19449588477079163,-0.43680318493876014,-0.22175635803984356,-0.23979797003652747,0,1,1,1,1,-1
0.29505314583472625,0.347093736553322,-0.23292652780323747,0.16424921698621067,0.21555391914587618,2,0,0,0,2,2
-0.17823331656334773,0.3567889390291067,-0.2228987904047571,0.41238601186049423,-0.645174832859081,1,1,2,1,0,0
-0.06753552203992569,0.07704708721014024,-0.25208728370774836,0.3742425424209457,-0.5773670896416654,1,1,2,1,0,0
-0.08079165445873725,0.09929362336737602,-0.2272352410622506,0.25285466736981865,-0.4229834794865492,2,2,2,0,0,0
0.2944018531537702,0.23982702461752364,-0.17417930189345643,0.13911873259788624,0.24757282054391672,2,1,0,2,2,2
0.050218733104276464,0.09646726636736572,-0.246201550248851,0.2687934621164322,-0.4738563537144357,1,2,2,1,0,0
0.15878040671477234,0.30472583368487444,-0.08749273739594085,0.16059434068127962,0.37205364178763667,2,1,0,0,1,1
0.21880858515590293,0.3321726082323676,-0.14352162284369235,0.009539369127424702,0.41902110793283864,2,1,0,1,2,1
-0.1336727881946567,0.17325971338593385,-0.2623715974225275,0.19197989044290478,-0.45997345461996375,2,2,1,1,0,0
0.08281545886116792,0.11770221834768248,-0.13902710168185717,0.2632228280048707,-0.43900129626307616,1,2,2,1,0,0
-0.05510039363178036,0.0022717291713912624,-0.41965337625786536,0.33591704301853104,-0.5551230292010513,1,2,2,0,0,0
0.3586062199023414,0.5295357053483691,0.05587437815562751,0.22220771968414943,0.34470335841612404,2,1,0,1,2,1
0.08760147014504915,0.23506558666312585,-0.23267059228963916,0.3285065257284942,-0.4010219321998101,2,2,2,0,0,0
0.2385147040258415,0.3837197919921586,-0.15520839994715363,0.1703796618490396,0.36602482783032364,2,0,0,1,2,2
0.15994916583773033,0.5023087923061877,-0.185934426629907,0.1612483084433635,0.214789205980092,2,1,1,1,2,1
0.26343768587847916,0.39615040511813876,-0.29305060765001056,0.016439109046286704,0.3040815424002865,2,0,0,0,2,2
-0.17659882219649714,0.06702513317609309,-0.5382297137768004,-0.07445499676924557,-0.3270819901981781,0,1,1,2,1,2
-0.15052463674315125,0.10414993747264903,-0.07120836312921866,0.44789185113410124,-0.5801113368077179,1,1,2,2,0,2
-0.14171698166885383,0.30126705854572605,-0.34798170788794786,-0.18769260080469288,-0.23329559078918904,0,1,2,2,1,2
-0.051600661230499584,0.23316073090889625,-0.4029564555814515,-0.1466464684151994,-0.29719783800798394,0,1,1,2,1,2
-0.06656773259674267,0.16991721279447303,-0.3028724267080069,-0.11378771722637696,-0.24919840876679103,0,1,1,2,1,2
-0.09445081447574982,0.3816157953422266,-0.22324976728483942,-0.1639485664719023,-0.5234977055603176,0,1,2,2,0,2
0.19007613588850653,0.19867419997621188,-0.07901120479641728,0.12661066613345642,0.24271508396223443,2,1,0,0,2,1
-0.037176733332149416,0.2834702178769076,-0.4690556799424218,-0.21571588899639985,-0.36689265922791,0,1,1,1,1,-1
-0.036260155573605776,0.1407552583730454,-0.5135265097319628,-0.19281758953570907,-0.3030368287804166,0,1,2,2,1,2
-0.10761890829562756,0.24236923149412673,-0.28335102803173473,0.16130811900772188,-0.4222380224972956,1,2,1,1,1,0
0.08764351339631775,0.06110982005870266,-0.5083085231752302,0.012135497370131282,-0.22126903955212787,0,1,1,1,1,-1
-0.07692319972474251,-0.10311939764698738,-0.4448864454446173,-0.2558723424606014,-0.21288997068900317,0,1,2,1,1,2
0.00532286340204044,-0.08372097246762439,-0.29627053436430517,0.27665249109807627,-0.5816061131580523,1,2,1,0,0,0
-0.022460552840064776,0.28821307518810646,-0.498976669482717,-0.16856271597234382,-0.13700447938384522,0,0,1,1,0,2
0.245974217175371,0.374536941023623,0.03947243716255783,0.3390087552879606,0.18069451410691045,2,0,0,1,2,2
0.2634438768517685,0.19363245794980263,-0.21271436956628476,-0.013660172304579637,0.3215197729376628,2,0,0,0,2,2
0.17382859844385945,0.24841296497920456,-0.1600886531851351,-0.1035449025120719,0.38373362135280153,2,1,0,0,1,1
-0.19769729082187076,0.15180005649010997,-0.4001948443540887,-0.09122224875381027,-0.272108233202984,0,1,1,2,1,2
-0.018546947930000113,0.15197328634711818,-0.39121865286953994,-0.06614134065419727,-0.319360597030551,0,1,1,2,1,2
0.19758358072263407,0.5253977875302326,-0.32069355315124404,0.08790590866913726,0.3340375348196527,2,1,0,1,2,1
-0.06796301436566166,0.11979082651912938,-0.1780457076575197,0.21566187040566942,-0.3448093890265792,1,1,1,1,0,0
0.07801050528044239,0.122012086802148,-0.3864369909141543,0.018158201063110918,-0.18549348042003302,0,1,1,2,1,2
0.0015035695427926266,0.06532293628320873,-0.43519709950082264,-0.10734512701912954,-0.160353315362804,0,1,1,1,1,-1
0.14510518834275588,0.2084355946153046,-0.34873834577849333,-0.10639683350883691,-0.3701203856041613,1,1,1,1,1,-1
-0.016282139203984955,0.03739752325142495,-0.1939879521434718,0.4636939528098173,-0.4658678270816662,1,2,1,1,0,0
-0.07902124580406056,0.13071825969048348,-0.1962562933407041,0.22247063658327543,-0.32912422188783846,1,2,2,1,0,0
0.1489343076776149,0.37461423463309035,-0.1790580605821371,0.14791305545302508,0.4854373195780976,2,1,0,2,2,2
0.20622537857331344,0.40498125737356827,-0.3755552189016844,0.17711062091624452,0.20091306596970143,2,1,0,1,2,1
0.32771394349016564,0.2690786336054476,-0.20975927663434196,0.19542802382771582,0.14645612354525772,2,1,1,1,2,1
0.13688337386589897,0.35530607469973935,0.04057747540266507,0.22169188704968482,0.06905936530453793,2,0,0,0,1,1
0.28841495674220485,0.3319054239448411,-0.275258784404952,0.0575222078909704,0.23890660694371513,2,1,1,1,2,1
-0.1606783146125461,0.005239195703035132,-0.10538041355203462,0.3336860292113415,-0.4385370195685737,1,1,2,1,0,0
0.07993360613530888,-0.030033827927368167,-0.4315164103310995,-0.1962887527612629,-0.168770461209395,0,1,1,2,1,2
0.43215256563608606,0.42370391743571917,-0.1371634862548731,0.043216845076140445,0.2509309654892079,2,1,1,1,2,1
0.07575245679788445,0.2943493051890693,-0.26354110709600786,0.24272636374583234,0.2924428126511174,2,1,1,1,2,1
0.3161207675887787,0.14275535008049045,-0.1813414486645015,0.04622306687214496,0.3316207269295318,2,1,1,0,2,1
0.30027778170509417,0.527473516721115,-0.1439793930249668,0.15405739660553727,0.4412389179266046,2,1,1,1,2,1
-0.10872646662628127,0.10282714484936392,-0.5558485049953392,-0.05650107059725076,-0.5048586686279402,0,1,2,2,1,2
-0.01585089900902238,0.07150679594723809,-0.20743036188185876,0.24623113461688867,-0.5223659225914891,1,1,2,1,0,0
0.0522943342326804,0.4315614313802779,-0.13881785459895707,0.27204461633328,0.22114978942366142,2,0,0,1,2,2
0.2635180940359742,0.2979523713702291,-0.02465892094017115,0.2386413541499197,0.2052205038674461,2,1,1,1,2,1
-0.1966932721915506,0.20793096275170836,-0.3038982788281738,0.3529090373427064,-0.3236642132911555,1,1,2,1,0,0
0.3395711565555777,0.3697291257169534,-0.08480266848174332,0.3383173048791547,0.2635341965559538,2,1,1,1,2,1
-0.07681165881994274,0.23899981009088836,-0.4407593800585723,-0.11268871356229901,-0.44006303398238533,0,1,0,1,1,-1
0.003940011327795118,0.2656861979632284,-0.21955496375075748,0.32532579369414283,-0.5577629002667851,1,1,2,0,0,0
0.032217979602732566,0.28310548580698636,-0.5089901259552849,-0.07401984257158357,-0.3860656376464291,0,0,1,1,1,2
0.3374689347662771,0.4270998274909594,-0.16851715169655263,-0.11115381846259273,0.3723834552113133,2,1,0,0,2,1
-0.22572739844717976,0.22019740328930057,-0.1445258579980319,0.39272891681293587,-0.41079010145232975,1,1,2,1,1,0
0.19697624676098555,0.3704392907439061,0.0022578979865113535,0.0760147929376353,0.2734572141376117,2,0,0,1,2,2
-0.154970798230753,0.31076462937597793,-0.4207822232169661,0.28351959361035256,-0.31137924887706436,1,2,2,1,0,0
-0.07661298103400202,0.14823158729000668,-0.3244740267089589,0.17182504700841347,-0.4238044013993991,1,2,2,1,0,0
0.25372179301197606,0.4708777460646907,-0.15845578222383544,0.05885143947449155,0.27720485825031066,2,1,1,0,1,-1
0.16157589882136744,0.41702179826528263,-0.07416297488963525,0.050074513527326406,0.31477379550160295,2,1,1,1,1,-1
-0.0264173487530448,0.15677987335929283,-0.7046511279723793,-0.10989808017903957,-0.43741728376062233,0,1,1,2,1,2
0.3022860885595756,0.16442887644437001,-0.16962993546318564,0.08529844031983728,0.1960831860733166,2,0,0,1,1,1
0.011708712641133656,0.16259042854423006,-0.08730137529414836,0.3859876776020904,-0.503118516437759,2,1,1,1,0,-1
-0.1565193314088482,0.3173867605539916,-0.20443654398974018,0.24017040781608925,-0.4259184472816246,2,2,1,1,0,0
0.13251347972410754,0.5686504511846997,-0.10710803474929412,0.2341437437906903,0.23914332685493392,2,1,0,0,2,1
0.43936586275056017,0.503978465109855,-0.20823135687940228,0.1585801816716514,0.5484346383694259,1,1,1,1,2,-1
0.281257869640576,0.26151852273030807,-0.14802262151659648,0.18377315487174387,0.3240721040070393,2,1,0,1,2,1
-0.09110777088788087,0.31623039565096134,-0.35545055062799547,-0.1999930058010027,-0.18109003431318477,0,0,1,2,0,2
-0.01052392343145643,0.13171470205538194,-0.39116636934995613,0.18538302588513464,-0.35690003230089884,0,1,1,1,1,-1
-0.036251819937169694,0.13302067563236472,-0.31868335919588975,-0.17983853400383787,-0.30733262516794707,0,1,2,2,0,2
0.2766108922147596,0.439241594459349,-0.22198313978441736,0.1631925648004414,0.3600852932896618,2,1,1,0,2,1
-0.18232150695613225,0.3282899144151957,-0.4549014867913755,-0.41794749820573085,-0.010952418053423174,0,1,1,2,1,2
0.03636709191081433,0.15913802732385066,-0.29123149650988056,0.2703513657989281,-0.4219901954959236,1,1,2,1,1,0
0.23051040692793204,0.21643406141225432,-0.11692238783788697,0.1926763246051135,0.29202793733947974,2,1,0,1,2,1
0.028821028464487877,-0.02843671300093123,-0.277085154055946,0.25664781758517413,-0.4364336623494427,1,2,1,0,0,0
0.04685333983167998,0.06015560432131284,-0.1798092937762891,0.4698905700068773,-0.499013237037445,1,1,1,1,0,0
0.3794509896881729,0.2809841870117454,-0.24842220812734167,0.020643462500032433,0.3453516211673804,2,1,0,0,2,1
0.12453137829208735,0.537860665638592,0.07485220057862224,0.3100080171219633,0.31471425441091916,1,1,0,1,2,1
-0.03985660724783355,0.18207966328173528,-0.20357661690495096,0.24441931044211684,-0.45998114717416916,1,1,2,1,0,0
0.2689576945149504,0.29779706402622114,-0.04195153682103983,0.015949087741498197,0.44580607140161127,2,0,0,1,2,2
-0.27395738976154393,0.27073035975696486,-0.44967208484398047,-0.15608772812933866,-0.40919348308148673,0,1,1,2,1,2
0.0489919884555028,0.020663194827682335,-0.33482554339918563,0.3679564107310422,-0.40179306839368734,1,2,2,0,0,0
-0.14381599597208494,0.2610012763105376,-0.5099776460251582,0.3530460278734724,-0.4028526273075592,1,1,2,1,1,0
0.03004670312600971,0.05874979305232694,-0.21246447402555965,0.4102958372145855,-0.4148383407631899,1,2,2,0,0,0
0.24454638243470855,0.28941479134194564,-0.15438296272756655,0.17959559947881215,0.38386732863887596,2,1,1,1,1,-1
-0.17357361544035305,0.22549610414242893,-0.49448090000037465,-0.2096978725342968,-0.4282877659151494,0,1,1,1,1,-1
-0.0016830047198583553,0.302333549176911,-0.09151985179970373,0.2016878597422911,0.33764537826873936,2,0,0,2,2,2
0.018739939995770283,0.2096188149322622,-0.16843532106519205,0.39322321587257664,-0.4633730102985523,1,1,1,1,0,0
0.0751853914945958,0.11842722597574672,-0.49428695189401234,0.3543535585344232,-0.3014974849713736,1,2,2,1,0,0
-0.11929829212113785,0.14073679685913934,-0.07195855225650002,0.1621220313921668,-0.27566837935047794,1,2,2,1,0,0
0.24675599727170655,0.35128241196179466,-0.10011899139758111,0.06686392676681445,0.2541300329814256,2,1,0,1,1,1
0.017734169523309445,-0.044267963895060186,-0.4404183847102936,0.4963099194133189,-0.45793431169086624,2,1,2,0,0,0
-0.061620355229749985,0.04737182651433938,-0.3235874108432711,0.33409640723839457,-0.43385290104276963,1,2,2,1,0,0
-0.217584007866929,0.0684704933983071,-0.45327574317528085,0.3210532537849377,-0.5180134496319588,1,1,2,0,0,0
0.2490785009001545,0.32825106581821034,-0.04591230246903728,0.27591388918260923,0.21921364587413716,2,0,0,1,2,2
-0.19693059485359038,0.18361829103835647,-0.36255150854136226,-0.03459339805679759,-0.3244331015820163,0,0,1,2,1,2
0.3093779392248152,0.36478181951244376,-0.3344301222581241,0.21048759943311135,0.09284808952424353,2,2,0,1,2,1
0.25642532416984004,0.44507219040392165,-0.1123236738833851,0.32028725375599154,0.16430759277280588,2,1,1,1,2,1
-0.1729379480448654,-0.06808618273073228,-0.17815475055377586,0.3864663740151623,-0.43116123704505904,1,2,2,1,0,0
0.38506868560826696,0.2699615165688872,-0.1648071089288897,0.297442393917457,0.37384487201772654,2,0,0,0,2,2
0.2438855706115279,0.24982755293167297,-0.17908943977817995,0.11891830794628958,0.19209874955648884,2,0,1,1,2,2
0.09581404099298622,0.09536176128417484,-0.4244421106928912,-0.11961179992198492,-0.31104713974392034,0,1,1,1,1,-1
0.33580502234487,0.5472206324811502,-0.1814789771938898,0.24840071024916077,0.24026949175157078,2,1,0,0,2,1
-0.12018044557119224,0.24039024181669078,-0.38091133250393666,-0.16652600467860212,-0.3035461835990916,0,2,1,2,1,2
-0.14768644239145284,0.016031635573350883,-0.1811639596099569,0.11139124548876603,-0.42364199227679544,1,1,2,1,0,0
0.12691694140302162,0.4391118980493748,-0.22019613179513725,0.07651423218530191,0.2407128418939374,1,0,1,1,2,2
-0.23961769283541676,0.21666737909256328,-0.18447480023318777,0.2259540543661518,-0.43416826020459726,1,2,2,0,0,0
0.15928726335030063,0.36122902703141335,-0.16256952856828596,0.005730850535287019,0.25134363678434146,2,0,1,1,2,2
0.3022145538244936,0.43299617890503184,0.025006905401653373,0.13667028707052614,0.3674618890443562,2,1,0,1,2,1
-0.06271020786926015,0.1356012075743012,-0.11566411422048341,0.32809453661605537,-0.4551510563451845,1,1,2,1,0,0
0.026098409337207987,-0.06940895001072947,-0.3847759572296381,0.043928867939615035,-0.34426813932204625,0,1,1,2,1,2
-0.10199594012949016,0.12384260448159345,-0.42228609627487546,-0.20698476056433235,-0.21421729094797248,1,1,2,1,1,0
-0.05978847213989065,0.17126873127980202,-0.33950977024877427,0.2680785529993469,-0.31972946164716065,1,2,2,1,1,0
0.2613239027871396,0.5186549269816871,-0.029794701064590354,0.26556940152926667,0.4237464021440913,2,1,0,1,2,1
0.055075830857349295,0.39500313016166416,-0.3096976839881514,0.1993447213881234,0.15578592420686127,2,1,0,1,2,1
0.10954187176675043,0.3075841805106825,-0.24699385144789876,0.10445594988732437,0.3226881173989728,2,0,0,1,2,2
0.06557825482222415,0.1475304521526711,-0.1402566203021734,0.47268071420568825,-0.5000929560041096,2,1,1,1,0,-1
-0.05587184859827959,0.2287805852295809,-0.4307310761214775,-0.29238431932125886,-0.4116731939710475,0,1,1,2,1,2
-0.2236845300825619,0.18603958479036983,-0.5451728858284466,-0.06262853545127181,-0.45021485272006995,0,1,1,2,1,2
-0.18639275309453351,0.14607074634628284,-0.4305349912962559,-0.14776300864458936,-0.3933292145204909,0,1,2,2,1,2
-0.1098922462477685,0.06585022143051958,-0.1420415816169302,0.1608851833735849,-0.2890759157127954,2,2,2,1,1,0
0.26987574940071885,0.5596126395308758,0.06537449529975095,0.10447514405534902,0.1948731670843394,2,1,1,1,1,-1
0.1133553594922653,0.46833587932842163,-0.03942244885453128,0.12397955572072675,0.32347112032515807,2,1,1,0,2,1
0.03715763421085627,0.15925181676160072,-0.0863639473626521,0.3189082968431013,-0.3456282256923317,1,2,1,1,0,0
-0.08316717871752163,-0.027399932730177434,-0.25085216902199264,0.37720661819619633,-0.29935881092547373,1,2,2,1,0,0
0.3406190361317088,0.40777141073080664,-0.21099933936979504,0.13708396091314196,0.36926894215615713,2,0,1,1,2,2
-0.08937383373578495,0.05015606004847692,-0.05175402163143997,0.4435046454094203,-0.4989036164763339,2,2,2,0,0,0
0.22617723826680305,0.3881797141055412,-0.11782723476568764,0.23052276277744987,0.3590626708873904,2,1,1,1,2,1
-0.12584397566021757,0.14506811115821105,-0.34818091248053984,0.013182866572692242,-0.27865304650656475,1,1,2,1,1,0
0.2817444432683054,0.41321132044019276,-0.17126374645960538,0.2971546153130901,0.33410630598246516,2,1,0,1,2,1
-0.004244032600030284,0.013023237877820115,-0.2907606634326711,0.27578914269701693,-0.4221533602695087,1,2,2,1,0,0
-0.25580388231683515,0.18495315476686236,-0.3582481153900643,-0.0718962201147301,-0.3720157247748034,0,1,1,2,1,2
0.30225347920489115,0.34760923078568523,-0.29224460517434314,0.1436033610082361,0.2094377150044296,2,1,0,1,2,1
0.026783950903002146,0.24219207287559177,-0.26231024233560696,0.23976078469657156,-0.3593737862764499,1,2,2,1,0,0
0.1522097905536658,0.3086493027295741,-0.15122537645551345,0.18744422616019965,0.2717585876994676,2,1,0,1,2,1
-0.02750372129489352,0.14050036682132985,-0.2815694643520846,-0.22199409881421023,-0.14987800693207476,0,2,1,2,1,2
0.2986521063752212,0.1902308700693106,-0.26885456980298256,0.1938797638138024,0.3490447065123217,1,0,0,1,2,2
0.04985138176499222,0.28297679691741057,-0.5038281146674382,-0.12235486659379835,-0.2066082025238532,0,1,1,1,1,-1
0.08493498389646298,0.1382121740440371,-0.39849936844536815,0.21770279704819012,-0.41670759275575353,2,2,2,1,1,0
0.1444321573485483,0.19567442454321848,-0.1767511154911784,0.198395673418284,-0.43257826018469114,1,1,1,0,0,0
-0.11094710791690053,0.19641798251451356,-0.33805143761694345,-0.08339486365035613,-0.285775534298309,0,2,1,2,1,2
-0.14783192268966316,0.1029875817936333,-0.4609493324358654,-0.159213739425171,-0.19634626023383067,0,1,1,1,1,-1
-0.10744110388803679,0.30383305130656946,-0.443497617881066,-0.1255305819342781,-0.29314655445929944,0,1,1,2,1,2
-0.069915051945598,0.36605817499477983,-0.5417080574478489,-0.02846508596850389,-0.35231225865933513,0,1,1,1,1,-1
0.3672011305414001,0.6000903120182539,-0.16731567384570345,0.2729597974810147,0.2047009263311102,2,1,0,1,2,1
-0.08915377045620478,0.3373163804787088,-0.436755158660014,-0.23288027902198793,-0.07668499519112718,0,1,1,2,1,2
0.02271596461677182,0.17895101818736786,-0.26517668920821325,0.362786054904703,-0.4602590909516322,2,1,1,0,0,0
0.019477567789850936,0.18976872981338,-0.3806672382184134,-0.17669500063751797,-0.2824221450157361,0,1,1,2,1,2
-0.10066725849022777,0.07596332403514568,-0.29477524896235896,-0.09703184744593635,-0.28908027511198703,0,1,2,2,1,2
-0.2278906302221266,0.16627673488776182,-0.3029530220913448,0.3842442370893638,-0.3074807434512954,1,2,2,1,0,0
-0.013802138339506151,0.12826782237546405,-0.40287370810246786,-0.05417941911703053,-0.21488543063079085,1,1,1,2,1,-1
-0.1444683558378686,0.13222934473953915,-0.389732181210623,-0.06573831042847017,-0.2760723858629881,0,1,1,1,1,-1
0.07322472726674872,0.21156915157599016,-0.23053373677887357,0.34259624174878534,-0.25264496692561206,1,2,2,1,0,0
0.17942570123634405,0.39788626808406946,-0.10753478019107834,-0.05595154001169039,0.09007245474568837,2,0,1,1,2,2
0.27299232630492637,0.3351910906792173,-0.2885369836630195,0.19061972325342372,0.200890538877595,2,1,1,1,1,-1
-0.13898921486202603,0.3062954877415254,-0.23009125458515176,0.29679213124177617,-0.40262720978703315,1,2,2,2,0,2
-0.12840236461221302,0.2810417079091245,-0.35329651990873034,-0.1785164084989093,-0.28003022258412386,0,0,1,1,1,2
0.09689196379389121,0.2620693671242402,-0.48729359638390674,-0.15978336944915297,-0.30482342465989715,0,1,2,2,1,2
-0.12187800728211351,0.13621599086124195,-0.32200060382056706,0.40501477891414517,-0.5423059870850923,1,1,2,1,0,0
-0.03554408086448271,0.1827834464892385,-0.2997042957886983,-0.2207295725699004,-0.24819862488604,0,1,1,2,1,2
0.25249805024573047,0.2057484337916084,-0.08836393166299443,0.1917864979948083,0.1933675835990264,2,1,0,1,2,1
0.162892286935017,0.44906779469085134,-0.2093796127746867,0.22897149122806704,0.30330498661461147,2,1,1,1,1,-1
-0.14336958046863005,0.02614342060473787,-0.43537712670200696,0.2962463542670403,-0.18557381934497874,2,2,1,0,0,0
-0.07987492017924747,0.09625326447308429,-0.3710071187049067,-0.24049306047915334,-0.2200391353590379,0,1,2,2,1,2
-0.0035594840300359754,0.19226106805307644,-0.3704130183620682,-0.15205257902001293,-0.11895382057743592,0,1,1,2,0,2
0.2499973208079457,0.48454907533786196,-0.11980673075362906,0.20173982390219403,0.4804503490023848,2,1,0,1,2,1
0.277006606619021,0.4331889653572125,-0.31439108497528645,0.050569646599021884,0.3847201999942985,2,0,0,1,2,2
0.1459571989312799,0.22148704889122092,-0.22414149219635832,0.26893078199802745,0.29135260429119114,2,1,0,1,2,1
-0.21723057091877204,0.2711189773122521,-0.13760052173110593,0.14330764804885174,-0.382337128828619,1,2,2,1,0,0
-0.014195967681414672,0.18181743141869694,-0.3272060964535318,-0.3124280810364007,-0.11825124512754273,0,1,1,2,1,2
0.21853306820477128,0.4428546252179433,-0.10188849931320312,0.1743437653207184,0.3451793988043942,2,0,1,1,2,2
-0.1402870376967166,0.11167616669745536,-0.23558668895114818,0.3574397840483502,-0.36283748794782456,1,2,2,0,0,0
-0.019874498126530006,0.31281553808158324,-0.04511060297352154,0.4574834775257241,-0.3632129279109209,1,1,2,1,0,0
0.2003325348190665,0.30402125763224686,0.010060338337519376,0.07704615523214355,0.28476330192632254,2,0,1,1,1,1
-0.10598975585480272,0.2645892350430964,-0.3673775073577027,-0.13139655471584424,-0.17814355998949075,0,1,2,2,2,2
-0.08486640533141307,0.2309224257204151,-0.38041935840173247,-0.1532001814946772,-0.32389718771635523,0,0,1,1,1,2
0.2781998660950877,0.24526071908376137,-0.2833299646176598,0.1442781364829083,0.4565686540098571,2,1,0,1,2,1
-0.08342130631694186,0.1946739475995968,-0.42475998465413767,-0.17197439253343713,-0.348336588936906,0,1,1,2,1,2
-0.10459267077878617,0.11915294584576952,-0.10317224014214563,0.1885087098945697,-0.43574005179098274,1,2,2,1,0,0
0.004355044117483511,0.08351812661264056,-0.2006592216963418,0.33009555959068315,-0.45630553710039046,1,2,2,0,0,0
-0.123094109034172,0.29675491525150544,-0.1353067735889668,0.2979760092691125,-0.3125933346223269,1,2,2,1,0,0
-0.03591821166231086,0.09590153906572056,-0.6153374903597155,-0.1172177523595675,-0.34219783930536696,0,1,2,1,1,2
0.13872390461974304,0.4214459433579738,-0.26700658488401074,0.2526099515675916,0.3323962841224992,2,1,1,0,2,1
0.408462149369217,0.3942342638954736,-0.20182028831221097,-0.05351219025736212,0.35325062092811144,2,1,0,1,2,1
-0.14619808087408906,-0.07154850612942973,-0.2551818310612332,0.3161834343333035,-0.34257729997519815,1,2,2,0,0,0
0.29791928702289083,0.22669749087378,-0.273699839790581,0.3322205329517581,0.06997584278884694,2,0,0,1,1,1
-0.11297214602305208,0.23894822246776135,-0.3254771689451188,0.3955336842367543,-0.5162087472204109,1,2,2,0,0,0
-0.04591955980457933,0.14755776426755007,-0.24058411909981126,0.33629916111700237,-0.5939834521649522,2,1,1,1,0,-1
-0.05905199765360007,0.2769589765171531,-0.5549688457162518,-0.21912753012285574,-0.2960825859880309,0,1,1,2,1,2
-0.001484706337896713,0.04081530449062981,-0.5401956175769679,-0.04481078184150822,-0.12547878533332432,0,1,1,1,1,-1
0.11188657152485515,0.009192965124704355,-0.45596927122565933,0.39503022979664404,-0.3474855693293981,1,2,2,2,0,2
-0.059163693913692715,0.10198257525696103,-0.17271258505092008,0.13278427517243557,-0.4199977927998906,2,1,2,1,0,0
0.42711649577792665,0.4730419486615418,0.08113201544286214,-0.005700506936812566,0.1900056822355144,1,0,0,1,2,2
0.26982814880805706,0.3032716527584897,-0.09895886226579478,0.09065406469514962,0.21856851528831406,2,1,1,1,2,1
-0.07512326130406183,0.1520272972270383,-0.11881855337670508,0.21985448160019458,-0.45548450762355613,1,2,2,1,0,0
